country,date,confirmed,deaths,recovered,Lat,Long
Kuwait,5/20/20,17568,124,4885,29.311659999999996,47.481766
Kuwait,5/21/20,18609,129,5205,29.311659999999996,47.481766
Kuwait,5/22/20,19564,138,5515,29.311659999999996,47.481766
Kuwait,5/23/20,20464,148,5747,29.311659999999996,47.481766
Kuwait,5/24/20,21302,156,6117,29.311659999999996,47.481766
Kuwait,5/25/20,21967,165,6621,29.311659999999996,47.481766
Kuwait,5/26/20,22575,172,7306,29.311659999999996,47.481766
Kuwait,5/27/20,23267,175,7946,29.311659999999996,47.481766
Kuwait,5/28/20,24112,185,8698,29.311659999999996,47.481766
Kuwait,5/29/20,25184,194,9273,29.311659999999996,47.481766
Kuwait,5/30/20,26192,205,10156,29.311659999999996,47.481766
Kuwait,5/31/20,27043,212,11386,29.311659999999996,47.481766
Kuwait,6/1/20,27762,220,12899,29.311659999999996,47.481766
Kuwait,6/2/20,28649,226,14281,29.311659999999996,47.481766
Kuwait,6/3/20,29359,230,15750,29.311659999999996,47.481766
Kuwait,6/4/20,29921,236,17223,29.311659999999996,47.481766
Kuwait,6/5/20,30644,244,18277,29.311659999999996,47.481766
Kuwait,6/6/20,31131,254,19282,29.311659999999996,47.481766
Kuwait,6/7/20,31848,264,20205,29.311659999999996,47.481766
Kuwait,6/8/20,32510,269,21242,29.311659999999996,47.481766
Kuwait,6/9/20,33140,273,22162,29.311659999999996,47.481766
Kuwait,6/10/20,33823,275,23288,29.311659999999996,47.481766
Kuwait,6/11/20,34432,279,24137,29.311659999999996,47.481766
Kuwait,6/12/20,34952,285,25048,29.311659999999996,47.481766
Kuwait,6/13/20,35466,289,25882,29.311659999999996,47.481766
Kuwait,6/14/20,35920,296,26759,29.311659999999996,47.481766
Kuwait,6/15/20,36431,298,27531,29.311659999999996,47.481766
Kuwait,6/16/20,36958,303,28206,29.311659999999996,47.481766
Kuwait,6/17/20,37533,306,28896,29.311659999999996,47.481766
Kuwait,6/18/20,38074,308,29512,29.311659999999996,47.481766
Kuwait,6/19/20,38678,313,30190,29.311659999999996,47.481766
Kuwait,6/20/20,39145,319,30726,29.311659999999996,47.481766
Kuwait,6/21/20,39650,326,31240,29.311659999999996,47.481766
Kuwait,6/22/20,40291,330,31770,29.311659999999996,47.481766
Kuwait,6/23/20,41033,334,32304,29.311659999999996,47.481766
Kuwait,6/24/20,41879,337,32809,29.311659999999996,47.481766
Kuwait,6/25/20,42788,339,33367,29.311659999999996,47.481766
Kuwait,6/26/20,43703,341,33969,29.311659999999996,47.481766
Kuwait,6/27/20,44391,344,34586,29.311659999999996,47.481766
Kuwait,6/28/20,44942,348,35494,29.311659999999996,47.481766
Kuwait,6/29/20,45524,350,36313,29.311659999999996,47.481766
Kuwait,6/30/20,46195,354,37030,29.311659999999996,47.481766
Kuwait,7/1/20,46940,358,37715,29.311659999999996,47.481766
Kuwait,7/2/20,47859,359,38390,29.311659999999996,47.481766
Kuwait,7/3/20,48672,360,39276,29.311659999999996,47.481766
Kuwait,7/4/20,49303,365,39943,29.311659999999996,47.481766
Kuwait,7/5/20,49941,368,40463,29.311659999999996,47.481766
Kuwait,7/6/20,50644,373,41001,29.311659999999996,47.481766
Kuwait,7/7/20,51245,377,41515,29.311659999999996,47.481766
Kuwait,7/8/20,52007,379,42108,29.311659999999996,47.481766
Kuwait,7/9/20,52840,382,42686,29.311659999999996,47.481766
Kuwait,7/10/20,53580,383,43214,29.311659999999996,47.481766
Kuwait,7/11/20,54058,386,43961,29.311659999999996,47.481766
Kuwait,7/12/20,54894,390,44610,29.311659999999996,47.481766
Kuwait,7/13/20,55508,393,45356,29.311659999999996,47.481766
Kuwait,7/14/20,56174,396,46161,29.311659999999996,47.481766
Kuwait,7/15/20,56877,399,46897,29.311659999999996,47.481766
Kuwait,7/16/20,57668,402,47545,29.311659999999996,47.481766
Kuwait,7/17/20,58221,404,48381,29.311659999999996,47.481766
Kuwait,7/18/20,58904,407,49020,29.311659999999996,47.481766
Kuwait,7/19/20,59204,408,49687,29.311659999999996,47.481766
Kuwait,7/20/20,59763,408,50339,29.311659999999996,47.481766
Kuwait,7/21/20,60434,412,50919,29.311659999999996,47.481766
Kuwait,7/22/20,61185,417,51520,29.311659999999996,47.481766
Kuwait,7/23/20,61872,421,52247,29.311659999999996,47.481766
Kuwait,7/24/20,62625,425,52915,29.311659999999996,47.481766
Kuwait,7/25/20,63309,429,53607,29.311659999999996,47.481766
Kuwait,7/26/20,63773,433,54373,29.311659999999996,47.481766
Kuwait,7/27/20,64379,438,55057,29.311659999999996,47.481766
Kuwait,7/28/20,65149,442,55681,29.311659999999996,47.481766
Kuwait,7/29/20,65903,444,56467,29.311659999999996,47.481766
Kuwait,7/30/20,66529,445,57330,29.311659999999996,47.481766
Kuwait,7/31/20,66957,447,57932,29.311659999999996,47.481766
Kuwait,8/1/20,67448,453,58525,29.311659999999996,47.481766
Kuwait,8/2/20,67911,457,59213,29.311659999999996,47.481766
Kuwait,8/3/20,68299,461,59739,29.311659999999996,47.481766
Kuwait,8/4/20,68774,465,60326,29.311659999999996,47.481766
Kuwait,8/5/20,69425,468,60906,29.311659999999996,47.481766
Kuwait,8/6/20,70045,469,61610,29.311659999999996,47.481766
Kuwait,8/7/20,70727,471,62330,29.311659999999996,47.481766
Kuwait,8/8/20,71199,474,62806,29.311659999999996,47.481766
Kuwait,8/9/20,71713,478,63519,29.311659999999996,47.481766
Kuwait,8/10/20,72400,482,64028,29.311659999999996,47.481766
Kuwait,8/11/20,73068,486,64759,29.311659999999996,47.481766
Kuwait,8/12/20,73785,489,65451,29.311659999999996,47.481766
Kuwait,8/13/20,74486,489,66099,29.311659999999996,47.481766
Kuwait,8/14/20,75185,494,66740,29.311659999999996,47.481766
Kyrgyzstan,1/22/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/23/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/24/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/25/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/26/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/27/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/28/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/29/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/30/20,0,0,0,41.20438,74.766098
Kyrgyzstan,1/31/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/1/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/2/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/3/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/4/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/5/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/6/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/7/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/8/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/9/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/10/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/11/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/12/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/13/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/14/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/15/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/16/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/17/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/18/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/19/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/20/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/21/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/22/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/23/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/24/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/25/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/26/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/27/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/28/20,0,0,0,41.20438,74.766098
Kyrgyzstan,2/29/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/1/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/2/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/3/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/4/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/5/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/6/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/7/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/8/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/9/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/10/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/11/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/12/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/13/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/14/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/15/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/16/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/17/20,0,0,0,41.20438,74.766098
Kyrgyzstan,3/18/20,3,0,0,41.20438,74.766098
Kyrgyzstan,3/19/20,3,0,0,41.20438,74.766098
Kyrgyzstan,3/20/20,6,0,0,41.20438,74.766098
Kyrgyzstan,3/21/20,14,0,0,41.20438,74.766098
Kyrgyzstan,3/22/20,14,0,0,41.20438,74.766098
Kyrgyzstan,3/23/20,16,0,0,41.20438,74.766098
Kyrgyzstan,3/24/20,42,0,0,41.20438,74.766098
Kyrgyzstan,3/25/20,44,0,0,41.20438,74.766098
Kyrgyzstan,3/26/20,44,0,0,41.20438,74.766098
Kyrgyzstan,3/27/20,58,0,0,41.20438,74.766098
Kyrgyzstan,3/28/20,58,0,0,41.20438,74.766098
Kyrgyzstan,3/29/20,84,0,0,41.20438,74.766098
Kyrgyzstan,3/30/20,94,0,3,41.20438,74.766098
Kyrgyzstan,3/31/20,107,0,3,41.20438,74.766098
Kyrgyzstan,4/1/20,111,0,3,41.20438,74.766098
Kyrgyzstan,4/2/20,116,0,5,41.20438,74.766098
Kyrgyzstan,4/3/20,130,1,6,41.20438,74.766098
Kyrgyzstan,4/4/20,144,1,9,41.20438,74.766098
Kyrgyzstan,4/5/20,147,1,9,41.20438,74.766098
Kyrgyzstan,4/6/20,216,4,33,41.20438,74.766098
Kyrgyzstan,4/7/20,228,4,33,41.20438,74.766098
Kyrgyzstan,4/8/20,270,4,33,41.20438,74.766098
Kyrgyzstan,4/9/20,280,4,35,41.20438,74.766098
Kyrgyzstan,4/10/20,298,5,35,41.20438,74.766098
Kyrgyzstan,4/11/20,339,5,44,41.20438,74.766098
Kyrgyzstan,4/12/20,377,5,54,41.20438,74.766098
Kyrgyzstan,4/13/20,419,5,67,41.20438,74.766098
Kyrgyzstan,4/14/20,430,5,71,41.20438,74.766098
Kyrgyzstan,4/15/20,449,5,78,41.20438,74.766098
Kyrgyzstan,4/16/20,466,5,91,41.20438,74.766098
Kyrgyzstan,4/17/20,489,5,114,41.20438,74.766098
Kyrgyzstan,4/18/20,506,5,130,41.20438,74.766098
Kyrgyzstan,4/19/20,554,5,133,41.20438,74.766098
Kyrgyzstan,4/20/20,568,7,201,41.20438,74.766098
Kyrgyzstan,4/21/20,590,7,216,41.20438,74.766098
Kyrgyzstan,4/22/20,612,7,254,41.20438,74.766098
Kyrgyzstan,4/23/20,631,8,302,41.20438,74.766098
Kyrgyzstan,4/24/20,665,8,345,41.20438,74.766098
Kyrgyzstan,4/25/20,665,8,345,41.20438,74.766098
Kyrgyzstan,4/26/20,682,8,370,41.20438,74.766098
Kyrgyzstan,4/27/20,695,8,395,41.20438,74.766098
Kyrgyzstan,4/28/20,708,8,416,41.20438,74.766098
Kyrgyzstan,4/29/20,729,8,437,41.20438,74.766098
Kyrgyzstan,4/30/20,746,8,462,41.20438,74.766098
Kyrgyzstan,5/1/20,756,8,504,41.20438,74.766098
Kyrgyzstan,5/2/20,769,8,527,41.20438,74.766098
Kyrgyzstan,5/3/20,795,10,564,41.20438,74.766098
Kyrgyzstan,5/4/20,830,10,575,41.20438,74.766098
Kyrgyzstan,5/5/20,843,11,600,41.20438,74.766098
Kyrgyzstan,5/6/20,871,12,614,41.20438,74.766098
Kyrgyzstan,5/7/20,895,12,637,41.20438,74.766098
Kyrgyzstan,5/8/20,906,12,650,41.20438,74.766098
Kyrgyzstan,5/9/20,931,12,658,41.20438,74.766098
Kyrgyzstan,5/10/20,1002,12,675,41.20438,74.766098
Kyrgyzstan,5/11/20,1016,12,688,41.20438,74.766098
Kyrgyzstan,5/12/20,1037,12,709,41.20438,74.766098
Kyrgyzstan,5/13/20,1044,12,726,41.20438,74.766098
Kyrgyzstan,5/14/20,1082,12,735,41.20438,74.766098
Kyrgyzstan,5/15/20,1111,14,745,41.20438,74.766098
Kyrgyzstan,5/16/20,1117,14,783,41.20438,74.766098
Kyrgyzstan,5/17/20,1138,14,804,41.20438,74.766098
Kyrgyzstan,5/18/20,1216,14,827,41.20438,74.766098
Kyrgyzstan,5/19/20,1243,14,898,41.20438,74.766098
Kyrgyzstan,5/20/20,1270,14,910,41.20438,74.766098
Kyrgyzstan,5/21/20,1313,14,923,41.20438,74.766098
Kyrgyzstan,5/22/20,1350,14,939,41.20438,74.766098
Kyrgyzstan,5/23/20,1365,14,957,41.20438,74.766098
Kyrgyzstan,5/24/20,1403,14,980,41.20438,74.766098
Kyrgyzstan,5/25/20,1433,16,992,41.20438,74.766098
Kyrgyzstan,5/26/20,1468,16,1015,41.20438,74.766098
Kyrgyzstan,5/27/20,1520,16,1043,41.20438,74.766098
Kyrgyzstan,5/28/20,1594,16,1066,41.20438,74.766098
Kyrgyzstan,5/29/20,1662,16,1088,41.20438,74.766098
Kyrgyzstan,5/30/20,1722,16,1113,41.20438,74.766098
Kyrgyzstan,5/31/20,1748,16,1170,41.20438,74.766098
Kyrgyzstan,6/1/20,1817,16,1181,41.20438,74.766098
Kyrgyzstan,6/2/20,1845,17,1219,41.20438,74.766098
Kyrgyzstan,6/3/20,1871,20,1265,41.20438,74.766098
Kyrgyzstan,6/4/20,1899,20,1292,41.20438,74.766098
Kyrgyzstan,6/5/20,1936,22,1340,41.20438,74.766098
Kyrgyzstan,6/6/20,1974,22,1360,41.20438,74.766098
Kyrgyzstan,6/7/20,2007,22,1425,41.20438,74.766098
Kyrgyzstan,6/8/20,2032,23,1445,41.20438,74.766098
Kyrgyzstan,6/9/20,2055,24,1483,41.20438,74.766098
Kyrgyzstan,6/10/20,2093,26,1572,41.20438,74.766098
Kyrgyzstan,6/11/20,2166,26,1668,41.20438,74.766098
Kyrgyzstan,6/12/20,2166,26,1668,41.20438,74.766098
Kyrgyzstan,6/13/20,2207,27,1722,41.20438,74.766098
Kyrgyzstan,6/14/20,2285,27,1791,41.20438,74.766098
Kyrgyzstan,6/15/20,2472,28,1847,41.20438,74.766098
Kyrgyzstan,6/16/20,2562,30,1902,41.20438,74.766098
Kyrgyzstan,6/17/20,2657,31,1933,41.20438,74.766098
Kyrgyzstan,6/18/20,2657,31,1933,41.20438,74.766098
Kyrgyzstan,6/19/20,2789,32,1961,41.20438,74.766098
Kyrgyzstan,6/20/20,2981,35,1981,41.20438,74.766098
Kyrgyzstan,6/21/20,3356,40,2021,41.20438,74.766098
Kyrgyzstan,6/22/20,3356,40,2021,41.20438,74.766098
Kyrgyzstan,6/23/20,3726,42,2082,41.20438,74.766098
Kyrgyzstan,6/24/20,3954,43,2112,41.20438,74.766098
Kyrgyzstan,6/25/20,4204,43,2162,41.20438,74.766098
Kyrgyzstan,6/26/20,4446,46,2194,41.20438,74.766098
Kyrgyzstan,6/27/20,4513,46,2212,41.20438,74.766098
Kyrgyzstan,6/28/20,5017,50,2294,41.20438,74.766098
Kyrgyzstan,6/29/20,5296,57,2370,41.20438,74.766098
Kyrgyzstan,6/30/20,5506,61,2443,41.20438,74.766098
Kyrgyzstan,7/1/20,6261,66,2530,41.20438,74.766098
Kyrgyzstan,7/2/20,6767,76,2655,41.20438,74.766098
Kyrgyzstan,7/3/20,6878,76,2671,41.20438,74.766098
Kyrgyzstan,7/4/20,7094,78,2714,41.20438,74.766098
Kyrgyzstan,7/5/20,7377,88,2802,41.20438,74.766098
Kyrgyzstan,7/6/20,8141,99,2916,41.20438,74.766098
Kyrgyzstan,7/7/20,8279,107,2967,41.20438,74.766098
Kyrgyzstan,7/8/20,8847,116,3053,41.20438,74.766098
Kyrgyzstan,7/9/20,9358,122,3134,41.20438,74.766098
Kyrgyzstan,7/10/20,9910,125,3236,41.20438,74.766098
Kyrgyzstan,7/11/20,10410,129,3253,41.20438,74.766098
Kyrgyzstan,7/12/20,11117,147,3460,41.20438,74.766098
Kyrgyzstan,7/13/20,11444,149,3538,41.20438,74.766098
Kyrgyzstan,7/14/20,11444,149,3538,41.20438,74.766098
Kyrgyzstan,7/15/20,12282,165,3712,41.20438,74.766098
Kyrgyzstan,7/16/20,12498,167,3735,41.20438,74.766098
Kyrgyzstan,7/17/20,13101,173,3821,41.20438,74.766098
Kyrgyzstan,7/18/20,24606,900,10704,41.20438,74.766098
Kyrgyzstan,7/19/20,27143,1037,13109,41.20438,74.766098
Kyrgyzstan,7/20/20,27143,1037,13109,41.20438,74.766098
Kyrgyzstan,7/21/20,28251,1079,14776,41.20438,74.766098
Kyrgyzstan,7/22/20,28980,1111,15536,41.20438,74.766098
Kyrgyzstan,7/23/20,31247,1211,18038,41.20438,74.766098
Kyrgyzstan,7/24/20,31247,1211,18038,41.20438,74.766098
Kyrgyzstan,7/25/20,32124,1249,19203,41.20438,74.766098
Kyrgyzstan,7/26/20,32813,1277,20388,41.20438,74.766098
Kyrgyzstan,7/27/20,33296,1301,21205,41.20438,74.766098
Kyrgyzstan,7/28/20,33844,1329,22296,41.20438,74.766098
Kyrgyzstan,7/29/20,34592,1347,22296,41.20438,74.766098
Kyrgyzstan,7/30/20,35223,1364,23985,41.20438,74.766098
Kyrgyzstan,7/31/20,35805,1378,25037,41.20438,74.766098
Kyrgyzstan,8/1/20,36299,1397,26419,41.20438,74.766098
Kyrgyzstan,8/2/20,36719,1409,27274,41.20438,74.766098
Kyrgyzstan,8/3/20,37129,1420,27927,41.20438,74.766098
Kyrgyzstan,8/4/20,37541,1427,28743,41.20438,74.766098
Kyrgyzstan,8/5/20,38110,1438,29513,41.20438,74.766098
Kyrgyzstan,8/6/20,38659,1447,30099,41.20438,74.766098
Kyrgyzstan,8/7/20,39162,1451,30764,41.20438,74.766098
Kyrgyzstan,8/8/20,39571,1459,31062,41.20438,74.766098
Kyrgyzstan,8/9/20,39919,1468,31822,41.20438,74.766098
Kyrgyzstan,8/10/20,40085,1474,32126,41.20438,74.766098
Kyrgyzstan,8/11/20,40455,1478,32734,41.20438,74.766098
Kyrgyzstan,8/12/20,40759,1484,32997,41.20438,74.766098
Kyrgyzstan,8/13/20,41069,1487,33288,41.20438,74.766098
Kyrgyzstan,8/14/20,41373,1491,33592,41.20438,74.766098
Laos,1/22/20,0,0,0,19.856270000000002,102.495496
Laos,1/23/20,0,0,0,19.856270000000002,102.495496
Laos,1/24/20,0,0,0,19.856270000000002,102.495496
Laos,1/25/20,0,0,0,19.856270000000002,102.495496
Laos,1/26/20,0,0,0,19.856270000000002,102.495496
Laos,1/27/20,0,0,0,19.856270000000002,102.495496
Laos,1/28/20,0,0,0,19.856270000000002,102.495496
Laos,1/29/20,0,0,0,19.856270000000002,102.495496
Laos,1/30/20,0,0,0,19.856270000000002,102.495496
Laos,1/31/20,0,0,0,19.856270000000002,102.495496
Laos,2/1/20,0,0,0,19.856270000000002,102.495496
Laos,2/2/20,0,0,0,19.856270000000002,102.495496
Laos,2/3/20,0,0,0,19.856270000000002,102.495496
Laos,2/4/20,0,0,0,19.856270000000002,102.495496
Laos,2/5/20,0,0,0,19.856270000000002,102.495496
Laos,2/6/20,0,0,0,19.856270000000002,102.495496
Laos,2/7/20,0,0,0,19.856270000000002,102.495496
Laos,2/8/20,0,0,0,19.856270000000002,102.495496
Laos,2/9/20,0,0,0,19.856270000000002,102.495496
Laos,2/10/20,0,0,0,19.856270000000002,102.495496
Laos,2/11/20,0,0,0,19.856270000000002,102.495496
Laos,2/12/20,0,0,0,19.856270000000002,102.495496
Laos,2/13/20,0,0,0,19.856270000000002,102.495496
Laos,2/14/20,0,0,0,19.856270000000002,102.495496
Laos,2/15/20,0,0,0,19.856270000000002,102.495496
Laos,2/16/20,0,0,0,19.856270000000002,102.495496
Laos,2/17/20,0,0,0,19.856270000000002,102.495496
Laos,2/18/20,0,0,0,19.856270000000002,102.495496
Laos,2/19/20,0,0,0,19.856270000000002,102.495496
Laos,2/20/20,0,0,0,19.856270000000002,102.495496
Laos,2/21/20,0,0,0,19.856270000000002,102.495496
Laos,2/22/20,0,0,0,19.856270000000002,102.495496
Laos,2/23/20,0,0,0,19.856270000000002,102.495496
Laos,2/24/20,0,0,0,19.856270000000002,102.495496
Laos,2/25/20,0,0,0,19.856270000000002,102.495496
Laos,2/26/20,0,0,0,19.856270000000002,102.495496
Laos,2/27/20,0,0,0,19.856270000000002,102.495496
Laos,2/28/20,0,0,0,19.856270000000002,102.495496
Laos,2/29/20,0,0,0,19.856270000000002,102.495496
Laos,3/1/20,0,0,0,19.856270000000002,102.495496
Laos,3/2/20,0,0,0,19.856270000000002,102.495496
Laos,3/3/20,0,0,0,19.856270000000002,102.495496
Laos,3/4/20,0,0,0,19.856270000000002,102.495496
Laos,3/5/20,0,0,0,19.856270000000002,102.495496
Laos,3/6/20,0,0,0,19.856270000000002,102.495496
Laos,3/7/20,0,0,0,19.856270000000002,102.495496
Laos,3/8/20,0,0,0,19.856270000000002,102.495496
Laos,3/9/20,0,0,0,19.856270000000002,102.495496
Laos,3/10/20,0,0,0,19.856270000000002,102.495496
Laos,3/11/20,0,0,0,19.856270000000002,102.495496
Laos,3/12/20,0,0,0,19.856270000000002,102.495496
Laos,3/13/20,0,0,0,19.856270000000002,102.495496
Laos,3/14/20,0,0,0,19.856270000000002,102.495496
Laos,3/15/20,0,0,0,19.856270000000002,102.495496
Laos,3/16/20,0,0,0,19.856270000000002,102.495496
Laos,3/17/20,0,0,0,19.856270000000002,102.495496
Laos,3/18/20,0,0,0,19.856270000000002,102.495496
Laos,3/19/20,0,0,0,19.856270000000002,102.495496
Laos,3/20/20,0,0,0,19.856270000000002,102.495496
Laos,3/21/20,0,0,0,19.856270000000002,102.495496
Laos,3/22/20,0,0,0,19.856270000000002,102.495496
Laos,3/23/20,0,0,0,19.856270000000002,102.495496
Laos,3/24/20,2,0,0,19.856270000000002,102.495496
Laos,3/25/20,3,0,0,19.856270000000002,102.495496
Laos,3/26/20,6,0,0,19.856270000000002,102.495496
Laos,3/27/20,6,0,0,19.856270000000002,102.495496
Laos,3/28/20,8,0,0,19.856270000000002,102.495496
Laos,3/29/20,8,0,0,19.856270000000002,102.495496
Laos,3/30/20,8,0,0,19.856270000000002,102.495496
Laos,3/31/20,9,0,0,19.856270000000002,102.495496
Laos,4/1/20,10,0,0,19.856270000000002,102.495496
Laos,4/2/20,10,0,0,19.856270000000002,102.495496
Laos,4/3/20,10,0,0,19.856270000000002,102.495496
Laos,4/4/20,10,0,0,19.856270000000002,102.495496
Laos,4/5/20,11,0,0,19.856270000000002,102.495496
Laos,4/6/20,12,0,0,19.856270000000002,102.495496
Laos,4/7/20,14,0,0,19.856270000000002,102.495496
Laos,4/8/20,15,0,0,19.856270000000002,102.495496
Laos,4/9/20,16,0,0,19.856270000000002,102.495496
Laos,4/10/20,16,0,0,19.856270000000002,102.495496
Laos,4/11/20,18,0,0,19.856270000000002,102.495496
Laos,4/12/20,19,0,0,19.856270000000002,102.495496
Laos,4/13/20,19,0,0,19.856270000000002,102.495496
Laos,4/14/20,19,0,1,19.856270000000002,102.495496
Laos,4/15/20,19,0,1,19.856270000000002,102.495496
Laos,4/16/20,19,0,2,19.856270000000002,102.495496
Laos,4/17/20,19,0,2,19.856270000000002,102.495496
Laos,4/18/20,19,0,2,19.856270000000002,102.495496
Laos,4/19/20,19,0,2,19.856270000000002,102.495496
Laos,4/20/20,19,0,2,19.856270000000002,102.495496
Laos,4/21/20,19,0,2,19.856270000000002,102.495496
Laos,4/22/20,19,0,4,19.856270000000002,102.495496
Laos,4/23/20,19,0,4,19.856270000000002,102.495496
Laos,4/24/20,19,0,4,19.856270000000002,102.495496
Laos,4/25/20,19,0,7,19.856270000000002,102.495496
Laos,4/26/20,19,0,7,19.856270000000002,102.495496
Laos,4/27/20,19,0,7,19.856270000000002,102.495496
Laos,4/28/20,19,0,7,19.856270000000002,102.495496
Laos,4/29/20,19,0,7,19.856270000000002,102.495496
Laos,4/30/20,19,0,8,19.856270000000002,102.495496
Laos,5/1/20,19,0,8,19.856270000000002,102.495496
Laos,5/2/20,19,0,9,19.856270000000002,102.495496
Laos,5/3/20,19,0,9,19.856270000000002,102.495496
Laos,5/4/20,19,0,9,19.856270000000002,102.495496
Laos,5/5/20,19,0,9,19.856270000000002,102.495496
Laos,5/6/20,19,0,10,19.856270000000002,102.495496
Laos,5/7/20,19,0,9,19.856270000000002,102.495496
Laos,5/8/20,19,0,9,19.856270000000002,102.495496
Laos,5/9/20,19,0,13,19.856270000000002,102.495496
Laos,5/10/20,19,0,13,19.856270000000002,102.495496
Laos,5/11/20,19,0,13,19.856270000000002,102.495496
Laos,5/12/20,19,0,13,19.856270000000002,102.495496
Laos,5/13/20,19,0,14,19.856270000000002,102.495496
Laos,5/14/20,19,0,14,19.856270000000002,102.495496
Laos,5/15/20,19,0,14,19.856270000000002,102.495496
Laos,5/16/20,19,0,14,19.856270000000002,102.495496
Laos,5/17/20,19,0,14,19.856270000000002,102.495496
Laos,5/18/20,19,0,14,19.856270000000002,102.495496
Laos,5/19/20,19,0,14,19.856270000000002,102.495496
Laos,5/20/20,19,0,14,19.856270000000002,102.495496
Laos,5/21/20,19,0,14,19.856270000000002,102.495496
Laos,5/22/20,19,0,14,19.856270000000002,102.495496
Laos,5/23/20,19,0,14,19.856270000000002,102.495496
Laos,5/24/20,19,0,14,19.856270000000002,102.495496
Laos,5/25/20,19,0,14,19.856270000000002,102.495496
Laos,5/26/20,19,0,14,19.856270000000002,102.495496
Laos,5/27/20,19,0,16,19.856270000000002,102.495496
Laos,5/28/20,19,0,16,19.856270000000002,102.495496
Laos,5/29/20,19,0,16,19.856270000000002,102.495496
Laos,5/30/20,19,0,16,19.856270000000002,102.495496
Laos,5/31/20,19,0,16,19.856270000000002,102.495496
Laos,6/1/20,19,0,16,19.856270000000002,102.495496
Laos,6/2/20,19,0,16,19.856270000000002,102.495496
Laos,6/3/20,19,0,18,19.856270000000002,102.495496
Laos,6/4/20,19,0,18,19.856270000000002,102.495496
Laos,6/5/20,19,0,18,19.856270000000002,102.495496
Laos,6/6/20,19,0,18,19.856270000000002,102.495496
Laos,6/7/20,19,0,18,19.856270000000002,102.495496
Laos,6/8/20,19,0,18,19.856270000000002,102.495496
Laos,6/9/20,19,0,19,19.856270000000002,102.495496
Laos,6/10/20,19,0,19,19.856270000000002,102.495496
Laos,6/11/20,19,0,19,19.856270000000002,102.495496
Laos,6/12/20,19,0,19,19.856270000000002,102.495496
Laos,6/13/20,19,0,19,19.856270000000002,102.495496
Laos,6/14/20,19,0,19,19.856270000000002,102.495496
Laos,6/15/20,19,0,19,19.856270000000002,102.495496
Laos,6/16/20,19,0,19,19.856270000000002,102.495496
Laos,6/17/20,19,0,19,19.856270000000002,102.495496
