country,date,confirmed
South Africa,2/18/2020,0
South Africa,2/19/2020,0
South Africa,2/20/2020,0
South Africa,2/21/2020,0
South Africa,2/22/2020,0
South Africa,2/23/2020,0
South Africa,2/24/2020,0
South Africa,2/25/2020,0
South Africa,2/26/2020,0
South Africa,2/27/2020,0
South Africa,2/28/2020,0
South Africa,2/29/2020,0
South Africa,3/1/2020,0
South Africa,3/2/2020,0
South Africa,3/3/2020,0
South Africa,3/4/2020,0
South Africa,3/5/2020,1
South Africa,3/6/2020,1
South Africa,3/7/2020,1
South Africa,3/8/2020,3
South Africa,3/9/2020,3
South Africa,3/10/2020,7
South Africa,3/11/2020,13
South Africa,3/12/2020,17
South Africa,3/13/2020,24
South Africa,3/14/2020,38
South Africa,3/15/2020,51
South Africa,3/16/2020,62
South Africa,3/17/2020,62
South Africa,3/18/2020,116
South Africa,3/19/2020,150
South Africa,3/20/2020,202
South Africa,3/21/2020,240
South Africa,3/22/2020,274
South Africa,3/23/2020,402
South Africa,3/24/2020,554
South Africa,3/25/2020,709
South Africa,3/26/2020,927
South Africa,3/27/2020,1170
South Africa,3/28/2020,1187
South Africa,3/29/2020,1280
South Africa,3/30/2020,1326
South Africa,3/31/2020,1353
South Africa,4/1/2020,1380
South Africa,4/2/2020,1462
South Africa,4/3/2020,1505
South Africa,4/4/2020,1585
South Africa,4/5/2020,1655
South Africa,4/6/2020,1686
South Africa,4/7/2020,1749
South Africa,4/8/2020,1845
South Africa,4/9/2020,1934
South Africa,4/10/2020,2003
South Africa,4/11/2020,2028
South Africa,4/12/2020,2173
South Africa,4/13/2020,2272
South Africa,4/14/2020,2415
South Africa,4/15/2020,2506
South Africa,4/16/2020,2605
South Africa,4/17/2020,2783
South Africa,4/18/2020,3034
South Africa,4/19/2020,3158
South Africa,4/20/2020,3300
South Africa,4/21/2020,3465
South Africa,4/22/2020,3635
South Africa,4/23/2020,3953
South Africa,4/24/2020,4220
South Africa,4/25/2020,4361
South Africa,4/26/2020,4546
South Africa,4/27/2020,4793
South Africa,4/28/2020,4996
South Africa,4/29/2020,5350
South Africa,4/30/2020,5647
South Africa,5/1/2020,5951
South Africa,5/2/2020,6336
South Africa,5/3/2020,6783
South Africa,5/4/2020,7220
South Africa,5/5/2020,7572
South Africa,5/6/2020,7808
South Africa,5/7/2020,8232
South Africa,5/8/2020,8895
South Africa,5/9/2020,9420
South Africa,5/10/2020,10015
South Africa,5/11/2020,10652
South Africa,5/12/2020,11350
South Africa,5/13/2020,12074
South Africa,5/14/2020,12739
South Africa,5/15/2020,13524
South Africa,5/16/2020,14355
South Africa,5/17/2020,15515
South Africa,5/18/2020,16433
South Africa,5/19/2020,17200
South Africa,5/20/2020,18003
South Africa,5/21/2020,19137
South Africa,5/22/2020,20125
South Africa,5/23/2020,21343
South Africa,5/24/2020,22583
South Africa,5/25/2020,23615
South Africa,5/26/2020,24264
South Africa,5/27/2020,25937
South Africa,5/28/2020,27403
South Africa,5/29/2020,29240
South Africa,5/30/2020,30967
South Africa,5/31/2020,32683
South Africa,6/1/2020,34357
South Africa,6/2/2020,35812
South Africa,6/3/2020,37525
South Africa,6/4/2020,40792
South Africa,6/5/2020,43434
South Africa,6/6/2020,45973
South Africa,6/7/2020,48285
South Africa,6/8/2020,50879
South Africa,6/9/2020,52991
South Africa,6/10/2020,55421
South Africa,6/11/2020,58568
South Africa,6/12/2020,61927
South Africa,6/13/2020,65736
South Africa,6/14/2020,70038
South Africa,6/15/2020,73533
South Africa,6/16/2020,76334
South Africa,6/17/2020,80412
South Africa,6/18/2020,83890
South Africa,6/19/2020,87715
South Africa,6/20/2020,92681
South Africa,6/21/2020,97302
South Africa,6/22/2020,101590
South Africa,6/23/2020,106108
South Africa,6/24/2020,111796
South Africa,6/25/2020,118375
South Africa,6/26/2020,124590
South Africa,6/27/2020,131800
South Africa,6/28/2020,138134
South Africa,6/29/2020,144264
South Africa,6/30/2020,151209
South Africa,7/1/2020,159333
South Africa,7/2/2020,168061
South Africa,7/3/2020,177124
South Africa,7/4/2020,187977
South Africa,7/5/2020,196750
South Africa,7/6/2020,205721
South Africa,7/7/2020,215855
South Africa,7/8/2020,224665
South Africa,7/9/2020,238339
South Africa,7/10/2020,250687
South Africa,7/11/2020,264184
South Africa,7/12/2020,276242
South Africa,7/13/2020,287796
South Africa,7/14/2020,298292
South Africa,7/15/2020,311049
South Africa,7/16/2020,324221
South Africa,7/17/2020,337594
South Africa,7/18/2020,350879
South Africa,7/19/2020,364328
South Africa,7/20/2020,373628
South Africa,7/21/2020,381798
South Africa,7/22/2020,394948
South Africa,7/23/2020,408052
South Africa,7/24/2020,421996
South Africa,7/25/2020,434200
South Africa,7/26/2020,445433
South Africa,7/27/2020,452529
South Africa,7/28/2020,459761
South Africa,7/29/2020,471123
South Africa,7/30/2020,482169
South Africa,7/31/2020,493183
South Africa,8/1/2020,503290
South Africa,8/2/2020,511485
South Africa,8/3/2020,516862
South Africa,8/4/2020,521318
South Africa,8/5/2020,529877
South Africa,8/6/2020,538184
South Africa,8/7/2020,545476
South Africa,8/8/2020,553188
South Africa,8/9/2020,559859
South Africa,8/10/2020,563598
South Africa,8/11/2020,566109
South Africa,8/12/2020,568919
South Africa,8/13/2020,572865
South Africa,8/14/2020,579140
South Sudan,1/22/2020,0
South Sudan,1/23/2020,0
South Sudan,1/24/2020,0
South Sudan,1/25/2020,0
South Sudan,1/26/2020,0
South Sudan,1/27/2020,0
South Sudan,1/28/2020,0
South Sudan,1/29/2020,0
South Sudan,1/30/2020,0
South Sudan,1/31/2020,0
South Sudan,2/1/2020,0
South Sudan,2/2/2020,0
South Sudan,2/3/2020,0
South Sudan,2/4/2020,0
South Sudan,2/5/2020,0
South Sudan,2/6/2020,0
South Sudan,2/7/2020,0
South Sudan,2/8/2020,0
South Sudan,2/9/2020,0
South Sudan,2/10/2020,0
South Sudan,2/11/2020,0
South Sudan,2/12/2020,0
South Sudan,2/13/2020,0
South Sudan,2/14/2020,0
South Sudan,2/15/2020,0
South Sudan,2/16/2020,0
South Sudan,2/17/2020,0
South Sudan,2/18/2020,0
South Sudan,2/19/2020,0
South Sudan,2/20/2020,0
South Sudan,2/21/2020,0
South Sudan,2/22/2020,0
South Sudan,2/23/2020,0
South Sudan,2/24/2020,0
South Sudan,2/25/2020,0
South Sudan,2/26/2020,0
South Sudan,2/27/2020,0
South Sudan,2/28/2020,0
South Sudan,2/29/2020,0
South Sudan,3/1/2020,0
South Sudan,3/2/2020,0
South Sudan,3/3/2020,0
South Sudan,3/4/2020,0
South Sudan,3/5/2020,0
South Sudan,3/6/2020,0
South Sudan,3/7/2020,0
South Sudan,3/8/2020,0
South Sudan,3/9/2020,0
South Sudan,3/10/2020,0
South Sudan,3/11/2020,0
South Sudan,3/12/2020,0
South Sudan,3/13/2020,0
South Sudan,3/14/2020,0
South Sudan,3/15/2020,0
South Sudan,3/16/2020,0
South Sudan,3/17/2020,0
South Sudan,3/18/2020,0
South Sudan,3/19/2020,0
South Sudan,3/20/2020,0
South Sudan,3/21/2020,0
South Sudan,3/22/2020,0
South Sudan,3/23/2020,0
South Sudan,3/24/2020,0
South Sudan,3/25/2020,0
South Sudan,3/26/2020,0
South Sudan,3/27/2020,0
South Sudan,3/28/2020,0
South Sudan,3/29/2020,0
South Sudan,3/30/2020,0
South Sudan,3/31/2020,0
South Sudan,4/1/2020,0
South Sudan,4/2/2020,0
South Sudan,4/3/2020,0
South Sudan,4/4/2020,0
South Sudan,4/5/2020,1
South Sudan,4/6/2020,1
South Sudan,4/7/2020,2
South Sudan,4/8/2020,2
South Sudan,4/9/2020,3
South Sudan,4/10/2020,4
South Sudan,4/11/2020,4
South Sudan,4/12/2020,4
South Sudan,4/13/2020,4
South Sudan,4/14/2020,4
South Sudan,4/15/2020,4
South Sudan,4/16/2020,4
South Sudan,4/17/2020,4
South Sudan,4/18/2020,4
South Sudan,4/19/2020,4
South Sudan,4/20/2020,4
South Sudan,4/21/2020,4
South Sudan,4/22/2020,4
South Sudan,4/23/2020,5
South Sudan,4/24/2020,5
South Sudan,4/25/2020,5
South Sudan,4/26/2020,6
South Sudan,4/27/2020,6
South Sudan,4/28/2020,34
South Sudan,4/29/2020,34
South Sudan,4/30/2020,35
South Sudan,5/1/2020,45
South Sudan,5/2/2020,45
South Sudan,5/3/2020,46
South Sudan,5/4/2020,46
South Sudan,5/5/2020,52
South Sudan,5/6/2020,58
South Sudan,5/7/2020,74
South Sudan,5/8/2020,120
South Sudan,5/9/2020,120
South Sudan,5/10/2020,120
South Sudan,5/11/2020,156
South Sudan,5/12/2020,194
South Sudan,5/13/2020,203
South Sudan,5/14/2020,203
South Sudan,5/15/2020,236
South Sudan,5/16/2020,236
South Sudan,5/17/2020,290
South Sudan,5/18/2020,290
South Sudan,5/19/2020,290
South Sudan,5/20/2020,290
South Sudan,5/21/2020,481
South Sudan,5/22/2020,563
South Sudan,5/23/2020,655
South Sudan,5/24/2020,655
South Sudan,5/25/2020,806
South Sudan,5/26/2020,806
South Sudan,5/27/2020,994
South Sudan,5/28/2020,994
South Sudan,5/29/2020,994
South Sudan,5/30/2020,994
South Sudan,5/31/2020,994
South Sudan,6/1/2020,994
South Sudan,6/2/2020,994
South Sudan,6/3/2020,994
South Sudan,6/4/2020,994
South Sudan,6/5/2020,994
South Sudan,6/6/2020,994
South Sudan,6/7/2020,1317
South Sudan,6/8/2020,1604
South Sudan,6/9/2020,1604
South Sudan,6/10/2020,1604
South Sudan,6/11/2020,1670
South Sudan,6/12/2020,1670
South Sudan,6/13/2020,1693
South Sudan,6/14/2020,1693
South Sudan,6/15/2020,1693
South Sudan,6/16/2020,1776
South Sudan,6/17/2020,1813
South Sudan,6/18/2020,1830
South Sudan,6/19/2020,1864
South Sudan,6/20/2020,1882
South Sudan,6/21/2020,1892
South Sudan,6/22/2020,1916
South Sudan,6/23/2020,1930
South Sudan,6/24/2020,1942
South Sudan,6/25/2020,1942
South Sudan,6/26/2020,1942
South Sudan,6/27/2020,1942
South Sudan,6/28/2020,1989
South Sudan,6/29/2020,1989
South Sudan,6/30/2020,2007
South Sudan,7/1/2020,2021
South Sudan,7/2/2020,2021
South Sudan,7/3/2020,2021
South Sudan,7/4/2020,2021
South Sudan,7/5/2020,2021
South Sudan,7/6/2020,2021
South Sudan,7/7/2020,2021
South Sudan,7/8/2020,2021
South Sudan,7/9/2020,2021
South Sudan,7/10/2020,2021
South Sudan,7/11/2020,2021
South Sudan,7/12/2020,2021
South Sudan,7/13/2020,2148
South Sudan,7/14/2020,2148
South Sudan,7/15/2020,2153
South Sudan,7/16/2020,2171
South Sudan,7/17/2020,2191
South Sudan,7/18/2020,2191
South Sudan,7/19/2020,2200
South Sudan,7/20/2020,2211
South Sudan,7/21/2020,2211
South Sudan,7/22/2020,2211
South Sudan,7/23/2020,2239
South Sudan,7/24/2020,2258
South Sudan,7/25/2020,2258
South Sudan,7/26/2020,2262
South Sudan,7/27/2020,2305
South Sudan,7/28/2020,2305
South Sudan,7/29/2020,2322
South Sudan,7/30/2020,2322
South Sudan,7/31/2020,2322
South Sudan,8/1/2020,2352
South Sudan,8/2/2020,2429
South Sudan,8/3/2020,2429
South Sudan,8/4/2020,2437
South Sudan,8/5/2020,2437
South Sudan,8/6/2020,2450
South Sudan,8/7/2020,2450
South Sudan,8/8/2020,2463
South Sudan,8/9/2020,2470
South Sudan,8/10/2020,2470
South Sudan,8/11/2020,2472
South Sudan,8/12/2020,2477
South Sudan,8/13/2020,2478
South Sudan,8/14/2020,2482
Spain,1/22/2020,0
Spain,1/23/2020,0
Spain,1/24/2020,0
Spain,1/25/2020,0
Spain,1/26/2020,0
Spain,1/27/2020,0
Spain,1/28/2020,0
Spain,1/29/2020,0
Spain,1/30/2020,0
Spain,1/31/2020,0
Spain,2/1/2020,1
Spain,2/2/2020,1
Spain,2/3/2020,1
Spain,2/4/2020,1
Spain,2/5/2020,1
Spain,2/6/2020,1
Spain,2/7/2020,1
Spain,2/8/2020,1
Spain,2/9/2020,2
Spain,2/10/2020,2
Spain,2/11/2020,2
Spain,2/12/2020,2
Spain,2/13/2020,2
Spain,2/14/2020,2
Spain,2/15/2020,2
Spain,2/16/2020,2
Spain,2/17/2020,2
Spain,2/18/2020,2
Spain,2/19/2020,2
Spain,2/20/2020,2
Spain,2/21/2020,2
Spain,2/22/2020,2
Spain,2/23/2020,2
Spain,2/24/2020,2
Spain,2/25/2020,6
Spain,2/26/2020,13
Spain,2/27/2020,15
Spain,2/28/2020,32
Spain,2/29/2020,45
Spain,3/1/2020,84
Spain,3/2/2020,120
Spain,3/3/2020,165
Spain,3/4/2020,222
Spain,3/5/2020,259
Spain,3/6/2020,400
Spain,3/7/2020,500
Spain,3/8/2020,673
Spain,3/9/2020,1073
Spain,3/10/2020,1695
Spain,3/11/2020,2277
Spain,3/12/2020,2277
Spain,3/13/2020,5232
Spain,3/14/2020,6391
Spain,3/15/2020,7798
Spain,3/16/2020,9942
Spain,3/17/2020,11748
Spain,3/18/2020,13910
Spain,3/19/2020,17963
Spain,3/20/2020,20410
Spain,3/21/2020,25374
Spain,3/22/2020,28768
Spain,3/23/2020,35136
Spain,3/24/2020,39885
Spain,3/25/2020,49515
Spain,3/26/2020,57786
Spain,3/27/2020,65719
Spain,3/28/2020,73235
Spain,3/29/2020,80110
Spain,3/30/2020,87956
Spain,3/31/2020,95923
Spain,4/1/2020,104118
Spain,4/2/2020,112065
Spain,4/3/2020,119199
Spain,4/4/2020,126168
Spain,4/5/2020,131646
Spain,4/6/2020,136675
Spain,4/7/2020,141942
Spain,4/8/2020,148220
Spain,4/9/2020,153222
Spain,4/10/2020,158273
Spain,4/11/2020,163027
Spain,4/12/2020,166831
Spain,4/13/2020,170099
Spain,4/14/2020,172541
Spain,4/15/2020,177644
Spain,4/16/2020,184948
Spain,4/17/2020,190839
Spain,4/18/2020,191726
Spain,4/19/2020,198674
Spain,4/20/2020,200210
Spain,4/21/2020,204178
Spain,4/22/2020,208389
Spain,4/23/2020,213024
Spain,4/24/2020,202990
Spain,4/25/2020,205905
Spain,4/26/2020,207634
Spain,4/27/2020,209465
Spain,4/28/2020,210773
Spain,4/29/2020,212917
Spain,4/30/2020,213435
Spain,5/1/2020,215216
Spain,5/2/2020,216582
Spain,5/3/2020,217466
Spain,5/4/2020,218011
Spain,5/5/2020,219329
Spain,5/6/2020,220325
Spain,5/7/2020,221447
Spain,5/8/2020,222857
Spain,5/9/2020,223578
Spain,5/10/2020,224350
Spain,5/11/2020,227436
Spain,5/12/2020,228030
Spain,5/13/2020,228691
Spain,5/14/2020,229540
Spain,5/15/2020,230183
Spain,5/16/2020,230698
Spain,5/17/2020,230698
Spain,5/18/2020,231606
Spain,5/19/2020,232037
Spain,5/20/2020,232555
Spain,5/21/2020,233037
Spain,5/22/2020,234824
Spain,5/23/2020,235290
Spain,5/24/2020,235772
Spain,5/25/2020,235400
Spain,5/26/2020,236259
Spain,5/27/2020,236259
Spain,5/28/2020,237906
Spain,5/29/2020,238564
Spain,5/30/2020,239228
Spain,5/31/2020,239479
Spain,6/1/2020,239638
Spain,6/2/2020,239932
Spain,6/3/2020,240326
Spain,6/4/2020,240660
Spain,6/5/2020,240978
Spain,6/6/2020,241310
Spain,6/7/2020,241550
Spain,6/8/2020,241717
Spain,6/9/2020,241966
Spain,6/10/2020,242280
Spain,6/11/2020,242707
Spain,6/12/2020,243209
Spain,6/13/2020,243605
Spain,6/14/2020,243928
Spain,6/15/2020,244109
Spain,6/16/2020,244328
Spain,6/17/2020,244683
Spain,6/18/2020,245268
Spain,6/19/2020,245575
Spain,6/20/2020,245938
Spain,6/21/2020,246272
Spain,6/22/2020,246504
Spain,6/23/2020,246752
Spain,6/24/2020,247086
Spain,6/25/2020,247486
Spain,6/26/2020,247905
Spain,6/27/2020,248469
Spain,6/28/2020,248770
Spain,6/29/2020,248970
Spain,6/30/2020,249271
Spain,7/1/2020,249659
Spain,7/2/2020,250103
Spain,7/3/2020,250545
Spain,7/4/2020,250545
Spain,7/5/2020,250545
Spain,7/6/2020,251789
Spain,7/7/2020,252130
Spain,7/8/2020,252513
Spain,7/9/2020,253056
Spain,7/10/2020,253908
Spain,7/11/2020,253908
Spain,7/12/2020,253908
Spain,7/13/2020,255953
Spain,7/14/2020,256619
Spain,7/15/2020,257494
Spain,7/16/2020,258855
Spain,7/17/2020,260255
Spain,7/18/2020,260255
Spain,7/19/2020,260255
Spain,7/20/2020,264836
Spain,7/21/2020,266194
Spain,7/22/2020,267551
Spain,7/23/2020,270166
Spain,7/24/2020,272421
Spain,7/25/2020,272421
Spain,7/26/2020,272421
Spain,7/27/2020,278782
Spain,7/28/2020,280610
Spain,7/29/2020,282641
Spain,7/30/2020,285430
Spain,7/31/2020,288522
Spain,8/1/2020,288522
Spain,8/2/2020,288522
Spain,8/3/2020,297054
Spain,8/4/2020,302814
Spain,8/5/2020,305767
Spain,8/6/2020,309855
Spain,8/7/2020,314362
Spain,8/8/2020,314362
Spain,8/9/2020,314362
Spain,8/10/2020,322980
Spain,8/11/2020,326612
Spain,8/12/2020,329784
Spain,8/13/2020,337334
Spain,8/14/2020,342813
Sri Lanka,1/22/2020,0
Sri Lanka,1/23/2020,0
Sri Lanka,1/24/2020,0
Sri Lanka,1/25/2020,0
Sri Lanka,1/26/2020,0
Sri Lanka,1/27/2020,1
Sri Lanka,1/28/2020,1
Sri Lanka,1/29/2020,1
Sri Lanka,1/30/2020,1
Sri Lanka,1/31/2020,1
Sri Lanka,2/1/2020,1
Sri Lanka,2/2/2020,1
Sri Lanka,2/3/2020,1
Sri Lanka,2/4/2020,1
Sri Lanka,2/5/2020,1
Sri Lanka,2/6/2020,1
Sri Lanka,2/7/2020,1
Sri Lanka,2/8/2020,1
Sri Lanka,2/9/2020,1
Sri Lanka,2/10/2020,1
Sri Lanka,2/11/2020,1
Sri Lanka,2/12/2020,1
Sri Lanka,2/13/2020,1
Sri Lanka,2/14/2020,1
Sri Lanka,2/15/2020,1
Sri Lanka,2/16/2020,1
Sri Lanka,2/17/2020,1
Sri Lanka,2/18/2020,1
Sri Lanka,2/19/2020,1
Sri Lanka,2/20/2020,1
Sri Lanka,2/21/2020,1
Sri Lanka,2/22/2020,1
Sri Lanka,2/23/2020,1
Sri Lanka,2/24/2020,1
Sri Lanka,2/25/2020,1
Sri Lanka,2/26/2020,1
Sri Lanka,2/27/2020,1
Sri Lanka,2/28/2020,1
Sri Lanka,2/29/2020,1
Sri Lanka,3/1/2020,1
Sri Lanka,3/2/2020,1
Sri Lanka,3/3/2020,1
Sri Lanka,3/4/2020,1
Sri Lanka,3/5/2020,1
Sri Lanka,3/6/2020,1
Sri Lanka,3/7/2020,1
Sri Lanka,3/8/2020,1
Sri Lanka,3/9/2020,1
Sri Lanka,3/10/2020,1
Sri Lanka,3/11/2020,2
Sri Lanka,3/12/2020,2
Sri Lanka,3/13/2020,6
Sri Lanka,3/14/2020,10
Sri Lanka,3/15/2020,18
Sri Lanka,3/16/2020,28
Sri Lanka,3/17/2020,44
Sri Lanka,3/18/2020,51
Sri Lanka,3/19/2020,60
Sri Lanka,3/20/2020,73
Sri Lanka,3/21/2020,77
Sri Lanka,3/22/2020,82
Sri Lanka,3/23/2020,97
Sri Lanka,3/24/2020,102
Sri Lanka,3/25/2020,102
Sri Lanka,3/26/2020,106
Sri Lanka,3/27/2020,106
Sri Lanka,3/28/2020,113
Sri Lanka,3/29/2020,117
Sri Lanka,3/30/2020,122
Sri Lanka,3/31/2020,143
Sri Lanka,4/1/2020,146
Sri Lanka,4/2/2020,151
Sri Lanka,4/3/2020,159
Sri Lanka,4/4/2020,166
Sri Lanka,4/5/2020,176
Sri Lanka,4/6/2020,178
Sri Lanka,4/7/2020,185
Sri Lanka,4/8/2020,189
Sri Lanka,4/9/2020,190
Sri Lanka,4/10/2020,190
Sri Lanka,4/11/2020,198
Sri Lanka,4/12/2020,210
Sri Lanka,4/13/2020,217
Sri Lanka,4/14/2020,233
Sri Lanka,4/15/2020,238
Sri Lanka,4/16/2020,238
Sri Lanka,4/17/2020,244
Sri Lanka,4/18/2020,254
Sri Lanka,4/19/2020,271
Sri Lanka,4/20/2020,304
Sri Lanka,4/21/2020,310
Sri Lanka,4/22/2020,330
Sri Lanka,4/23/2020,368
Sri Lanka,4/24/2020,420
Sri Lanka,4/25/2020,460
Sri Lanka,4/26/2020,523
Sri Lanka,4/27/2020,588
Sri Lanka,4/28/2020,619
Sri Lanka,4/29/2020,649
Sri Lanka,4/30/2020,663
Sri Lanka,5/1/2020,690
Sri Lanka,5/2/2020,705
Sri Lanka,5/3/2020,718
Sri Lanka,5/4/2020,751
Sri Lanka,5/5/2020,771
Sri Lanka,5/6/2020,797
Sri Lanka,5/7/2020,824
Sri Lanka,5/8/2020,835
Sri Lanka,5/9/2020,847
Sri Lanka,5/10/2020,863
Sri Lanka,5/11/2020,869
Sri Lanka,5/12/2020,889
Sri Lanka,5/13/2020,915
Sri Lanka,5/14/2020,925
Sri Lanka,5/15/2020,935
Sri Lanka,5/16/2020,960
Sri Lanka,5/17/2020,981
Sri Lanka,5/18/2020,992
Sri Lanka,5/19/2020,1027
Sri Lanka,5/20/2020,1028
Sri Lanka,5/21/2020,1055
Sri Lanka,5/22/2020,1068
Sri Lanka,5/23/2020,1089
Sri Lanka,5/24/2020,1141
Sri Lanka,5/25/2020,1182
Sri Lanka,5/26/2020,1319
Sri Lanka,5/27/2020,1469
Sri Lanka,5/28/2020,1530
Sri Lanka,5/29/2020,1558
Sri Lanka,5/30/2020,1620
Sri Lanka,5/31/2020,1633
Sri Lanka,6/1/2020,1643
Sri Lanka,6/2/2020,1683
Sri Lanka,6/3/2020,1749
Sri Lanka,6/4/2020,1797
Sri Lanka,6/5/2020,1801
Sri Lanka,6/6/2020,1814
Sri Lanka,6/7/2020,1835
Sri Lanka,6/8/2020,1857
Sri Lanka,6/9/2020,1859
Sri Lanka,6/10/2020,1869
Sri Lanka,6/11/2020,1877
Sri Lanka,6/12/2020,1880
Sri Lanka,6/13/2020,1884
Sri Lanka,6/14/2020,1889
Sri Lanka,6/15/2020,1905
Sri Lanka,6/16/2020,1915
Sri Lanka,6/17/2020,1924
Sri Lanka,6/18/2020,1947
Sri Lanka,6/19/2020,1950
Sri Lanka,6/20/2020,1950
Sri Lanka,6/21/2020,1950
Sri Lanka,6/22/2020,1951
Sri Lanka,6/23/2020,1991
Sri Lanka,6/24/2020,2001
Sri Lanka,6/25/2020,2010
Sri Lanka,6/26/2020,2014
Sri Lanka,6/27/2020,2033
Sri Lanka,6/28/2020,2037
Sri Lanka,6/29/2020,2039
Sri Lanka,6/30/2020,2047
Sri Lanka,7/1/2020,2054
Sri Lanka,7/2/2020,2066
Sri Lanka,7/3/2020,2069
Sri Lanka,7/4/2020,2074
Sri Lanka,7/5/2020,2076
Sri Lanka,7/6/2020,2077
Sri Lanka,7/7/2020,2081
Sri Lanka,7/8/2020,2094
Sri Lanka,7/9/2020,2154
Sri Lanka,7/10/2020,2454
Sri Lanka,7/11/2020,2511
Sri Lanka,7/12/2020,2617
Sri Lanka,7/13/2020,2646
Sri Lanka,7/14/2020,2665
Sri Lanka,7/15/2020,2671
Sri Lanka,7/16/2020,2687
Sri Lanka,7/17/2020,2697
Sri Lanka,7/18/2020,2703
Sri Lanka,7/19/2020,2724
Sri Lanka,7/20/2020,2730
Sri Lanka,7/21/2020,2730
Sri Lanka,7/22/2020,2752
Sri Lanka,7/23/2020,2753
Sri Lanka,7/24/2020,2764
Sri Lanka,7/25/2020,2770
Sri Lanka,7/26/2020,2782
Sri Lanka,7/27/2020,2805
Sri Lanka,7/28/2020,2810
Sri Lanka,7/29/2020,2810
Sri Lanka,7/30/2020,2814
Sri Lanka,7/31/2020,2815
Sri Lanka,8/1/2020,2815
Sri Lanka,8/2/2020,2823
Sri Lanka,8/3/2020,2828
Sri Lanka,8/4/2020,2834
Sri Lanka,8/5/2020,2839
Sri Lanka,8/6/2020,2839
Sri Lanka,8/7/2020,2839
Sri Lanka,8/8/2020,2841
Sri Lanka,8/9/2020,2844
Sri Lanka,8/10/2020,2871
Sri Lanka,8/11/2020,2880
Sri Lanka,8/12/2020,2881
Sri Lanka,8/13/2020,2882
Sri Lanka,8/14/2020,2886
Sudan,1/22/2020,0
Sudan,1/23/2020,0
Sudan,1/24/2020,0
Sudan,1/25/2020,0
Sudan,1/26/2020,0
Sudan,1/27/2020,0
Sudan,1/28/2020,0
Sudan,1/29/2020,0
Sudan,1/30/2020,0
Sudan,1/31/2020,0
Sudan,2/1/2020,0
Sudan,2/2/2020,0
Sudan,2/3/2020,0
Sudan,2/4/2020,0
Sudan,2/5/2020,0
Sudan,2/6/2020,0
Sudan,2/7/2020,0
Sudan,2/8/2020,0
Sudan,2/9/2020,0
Sudan,2/10/2020,0
Sudan,2/11/2020,0
Sudan,2/12/2020,0
Sudan,2/13/2020,0
Sudan,2/14/2020,0
Sudan,2/15/2020,0
Sudan,2/16/2020,0
Sudan,2/17/2020,0
Sudan,2/18/2020,0
Sudan,2/19/2020,0
Sudan,2/20/2020,0
Sudan,2/21/2020,0
Sudan,2/22/2020,0
Sudan,2/23/2020,0
Sudan,2/24/2020,0
Sudan,2/25/2020,0
Sudan,2/26/2020,0
Sudan,2/27/2020,0
Sudan,2/28/2020,0
Sudan,2/29/2020,0
Sudan,3/1/2020,0
Sudan,3/2/2020,0
Sudan,3/3/2020,0
Sudan,3/4/2020,0
Sudan,3/5/2020,0
Sudan,3/6/2020,0
Sudan,3/7/2020,0
Sudan,3/8/2020,0
Sudan,3/9/2020,0
Sudan,3/10/2020,0
Sudan,3/11/2020,0
Sudan,3/12/2020,0
Sudan,3/13/2020,1
Sudan,3/14/2020,1
Sudan,3/15/2020,1
Sudan,3/16/2020,1
Sudan,3/17/2020,1
Sudan,3/18/2020,2
Sudan,3/19/2020,2
Sudan,3/20/2020,2
Sudan,3/21/2020,2
Sudan,3/22/2020,2
Sudan,3/23/2020,2
Sudan,3/24/2020,3
Sudan,3/25/2020,3
Sudan,3/26/2020,3
Sudan,3/27/2020,3
Sudan,3/28/2020,5
Sudan,3/29/2020,6
Sudan,3/30/2020,6
Sudan,3/31/2020,7
Sudan,4/1/2020,7
Sudan,4/2/2020,8
Sudan,4/3/2020,10
Sudan,4/4/2020,10
Sudan,4/5/2020,12
Sudan,4/6/2020,12
Sudan,4/7/2020,14
Sudan,4/8/2020,14
Sudan,4/9/2020,15
Sudan,4/10/2020,17
Sudan,4/11/2020,19
Sudan,4/12/2020,19
Sudan,4/13/2020,29
Sudan,4/14/2020,32
Sudan,4/15/2020,32
Sudan,4/16/2020,32
Sudan,4/17/2020,33
Sudan,4/18/2020,66
Sudan,4/19/2020,66
Sudan,4/20/2020,107
Sudan,4/21/2020,107
Sudan,4/22/2020,140
Sudan,4/23/2020,174
Sudan,4/24/2020,174
Sudan,4/25/2020,213
Sudan,4/26/2020,237
Sudan,4/27/2020,275
Sudan,4/28/2020,318
Sudan,4/29/2020,375
Sudan,4/30/2020,442
Sudan,5/1/2020,533
Sudan,5/2/2020,592
Sudan,5/3/2020,592
Sudan,5/4/2020,678
Sudan,5/5/2020,778
Sudan,5/6/2020,852
Sudan,5/7/2020,930
Sudan,5/8/2020,1111
Sudan,5/9/2020,1164
Sudan,5/10/2020,1365
Sudan,5/11/2020,1526
Sudan,5/12/2020,1661
Sudan,5/13/2020,1818
Sudan,5/14/2020,1818
Sudan,5/15/2020,1964
Sudan,5/16/2020,2289
Sudan,5/17/2020,2289
Sudan,5/18/2020,2591
Sudan,5/19/2020,2728
Sudan,5/20/2020,2728
Sudan,5/21/2020,3138
Sudan,5/22/2020,3378
Sudan,5/23/2020,3628
Sudan,5/24/2020,3820
